"Year","CUMSUM_GDD_DAY_1","CUMSUM_GDD_DAY_2","CUMSUM_GDD_DAY_3","CUMSUM_GDD_DAY_4","CUMSUM_GDD_DAY_5","CUMSUM_GDD_DAY_6","CUMSUM_GDD_DAY_7","CUMSUM_GDD_DAY_8","CUMSUM_GDD_DAY_9","CUMSUM_GDD_DAY_10","CUMSUM_GDD_DAY_11","CUMSUM_GDD_DAY_12","CUMSUM_GDD_DAY_13","CUMSUM_GDD_DAY_14","CUMSUM_GDD_DAY_15","CUMSUM_GDD_DAY_16","CUMSUM_GDD_DAY_17","CUMSUM_GDD_DAY_18","CUMSUM_GDD_DAY_19","CUMSUM_GDD_DAY_20","CUMSUM_GDD_DAY_21","CUMSUM_GDD_DAY_22","CUMSUM_GDD_DAY_23","CUMSUM_GDD_DAY_24","CUMSUM_GDD_DAY_25","CUMSUM_GDD_DAY_26","CUMSUM_GDD_DAY_27","CUMSUM_GDD_DAY_28","CUMSUM_GDD_DAY_29","CUMSUM_GDD_DAY_30","CUMSUM_GDD_DAY_31","CUMSUM_GDD_DAY_32","CUMSUM_GDD_DAY_33","CUMSUM_GDD_DAY_34","CUMSUM_GDD_DAY_35","CUMSUM_GDD_DAY_36","CUMSUM_GDD_DAY_37","CUMSUM_GDD_DAY_38","CUMSUM_GDD_DAY_39","CUMSUM_GDD_DAY_40","CUMSUM_GDD_DAY_41","CUMSUM_GDD_DAY_42","CUMSUM_GDD_DAY_43","CUMSUM_GDD_DAY_44","CUMSUM_GDD_DAY_45","CUMSUM_GDD_DAY_46","CUMSUM_GDD_DAY_47","CUMSUM_GDD_DAY_48","CUMSUM_GDD_DAY_49","CUMSUM_GDD_DAY_50","CUMSUM_GDD_DAY_51","CUMSUM_GDD_DAY_52","CUMSUM_GDD_DAY_53","CUMSUM_GDD_DAY_54","CUMSUM_GDD_DAY_55","CUMSUM_GDD_DAY_56","CUMSUM_GDD_DAY_57","CUMSUM_GDD_DAY_58","CUMSUM_GDD_DAY_59","CUMSUM_GDD_DAY_60","CUMSUM_GDD_DAY_61","CUMSUM_GDD_DAY_62","CUMSUM_GDD_DAY_63","CUMSUM_GDD_DAY_64","CUMSUM_GDD_DAY_65","CUMSUM_GDD_DAY_66","CUMSUM_GDD_DAY_67","CUMSUM_GDD_DAY_68","CUMSUM_GDD_DAY_69","CUMSUM_GDD_DAY_70","CUMSUM_GDD_DAY_71","CUMSUM_GDD_DAY_72","CUMSUM_GDD_DAY_73","CUMSUM_GDD_DAY_74","CUMSUM_GDD_DAY_75","CUMSUM_GDD_DAY_76","CUMSUM_GDD_DAY_77","CUMSUM_GDD_DAY_78","CUMSUM_GDD_DAY_79","CUMSUM_GDD_DAY_80","CUMSUM_GDD_DAY_81","CUMSUM_GDD_DAY_82","CUMSUM_GDD_DAY_83","CUMSUM_GDD_DAY_84","CUMSUM_GDD_DAY_85","CUMSUM_GDD_DAY_86","CUMSUM_GDD_DAY_87","CUMSUM_GDD_DAY_88","CUMSUM_GDD_DAY_89","CUMSUM_GDD_DAY_90","CUMSUM_GDD_DAY_91","CUMSUM_GDD_DAY_92","CUMSUM_GDD_DAY_93","CUMSUM_GDD_DAY_94","CUMSUM_GDD_DAY_95","CUMSUM_GDD_DAY_96","CUMSUM_GDD_DAY_97","CUMSUM_GDD_DAY_98","CUMSUM_GDD_DAY_99","CUMSUM_GDD_DAY_100","CUMSUM_GDD_DAY_101","CUMSUM_GDD_DAY_102","CUMSUM_GDD_DAY_103","CUMSUM_GDD_DAY_104","CUMSUM_GDD_DAY_105","CUMSUM_GDD_DAY_106","CUMSUM_GDD_DAY_107","CUMSUM_GDD_DAY_108","CUMSUM_GDD_DAY_109","CUMSUM_GDD_DAY_110","CUMSUM_GDD_DAY_111","CUMSUM_GDD_DAY_112","CUMSUM_GDD_DAY_113","CUMSUM_GDD_DAY_114","CUMSUM_GDD_DAY_115","CUMSUM_GDD_DAY_116","CUMSUM_GDD_DAY_117","CUMSUM_GDD_DAY_118","CUMSUM_GDD_DAY_119","CUMSUM_GDD_DAY_120","CUMSUM_GDD_DAY_121","CUMSUM_GDD_DAY_122","CUMSUM_GDD_DAY_123","CUMSUM_GDD_DAY_124","CUMSUM_GDD_DAY_125","CUMSUM_GDD_DAY_126","CUMSUM_GDD_DAY_127","CUMSUM_GDD_DAY_128","CUMSUM_GDD_DAY_129","CUMSUM_GDD_DAY_130","CUMSUM_GDD_DAY_131","CUMSUM_GDD_DAY_132","CUMSUM_GDD_DAY_133","CUMSUM_GDD_DAY_134","CUMSUM_GDD_DAY_135","CUMSUM_GDD_DAY_136","last_year_bloom_doy","avg_last_5","sd_last_5","avg_last_10","sd_last_10","bloom_doy","alt","speciesjamasakura","speciesyedoensis","cultivarNoneGiven","cultivarSomeiyoshino","locationkyoto","locationliestal","locationnyc","locationvancouver"
1987,0,0,0,0,0,0,3.75,3.75,3.75,3.95,3.95,3.95,6.6,10.1,17.5,21.3,21.3,21.3,21.3,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,23.35,24.35,25.35,25.35,25.35,26.65,28.45,28.45,28.45,28.45,28.45,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,29.1,29.1,29.1,29.1,29.3,40.85,46.3,50.35,50.35,50.35,51.9,60.95,70.85,74.95,74.95,74.95,75.65,76.1,76.1,76.1,76.8,79.2,83.3,88.45,93.35,97.95,105.35,111.9,120.7,129.2,141.6,152.35,164.5,176.05,185.7,190.9,191.05,198.15,200.55,205.7,205.9,206.9,214,223.35,230.75,241.75,255.55,266.55,276.7,285.75,293.1,299.1,309,321.4,335.45,348.4,364.7,381,389.5,399.7,405.45,412.85,420.25,428.2,438.9,451.05,461.2,473.6,488.5,494.25,501.65,513.45,528.65,541.9,555.4,572.55,591.9,612.05,623.9,636.3,652.85,665.25,92,95.4,2.30217288664427,94.6,4.55094617756694,87,0,0,1,0,1,0,0,0,0
1988,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,6.2,6.65,6.65,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,10.05,16.85,27.55,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,37.3,37.75,39.55,41.95,43.25,47.3,47.3,47.3,55.25,55.25,55.25,55.25,55.25,55.25,56,57,60.8,68.45,71.1,71.1,72.95,78.1,83,90.4,94.7,98.45,107.25,113.5,113.5,113.5,113.5,113.9,114.35,117.3,118.05,118.05,118.05,121.55,135.35,149.95,160.15,165.05,170.75,180.95,193.3,205.45,217.05,229.2,243,259.55,273.9,286.3,291.5,297.5,304.1,311.5,318.85,322.6,326.65,331.55,340.05,343,350.95,359.7,362.9,368.35,376.85,385.65,395.5,404.3,413.35,423,435.1,442.5,448.8,458.15,468.3,477.35,486.15,495.75,506.45,516.9,532.35,544.45,556.8,572.8,587.4,601.45,618.3,634.6,650.6,87,93.4,4.15932686861708,94.8,4.10419839243237,91,0,0,1,0,1,0,0,0,0
1989,0,0,0,0,0,0,0,1.85,2.85,2.85,3.85,5.4,5.4,5.4,5.55,6.25,7.25,9.35,13.95,16.05,16.05,16.05,17.3,21.35,22.9,26.4,31.55,33.1,37.7,43.15,48,56.5,63.1,64.1,64.1,64.1,64.25,64.25,64.25,64.25,64.25,64.25,64.25,64.25,68.3,77.35,80,80,80,80,81,85.05,88.55,88.55,88.55,88.55,88.55,89,89,89,89.15,89.35,90.35,93,93,93,93,93,93,93.15,96.35,96.35,97.05,108.6,115.45,124.8,137.75,137.75,137.75,140.4,141.15,141.6,142.6,150,160.45,171.7,189.35,209.2,220.2,229.55,233.05,236.85,248.15,263.6,275.15,281.7,283.8,286.5,291.95,295.15,298.1,302.4,308.7,314.7,321.8,331.4,342.95,360.1,370.25,379.3,389.75,399.9,407,416.65,429.85,444.75,459.95,472.9,482.8,499.05,512.25,524.65,534.8,545.25,557.1,570.05,575.8,585.15,596.4,604.65,612,619.95,629.25,642.75,653.75,664.2,91,92.2,3.70135110466435,93.7,3.36815148775177,88,0,0,1,0,1,0,0,0,0
1990,0.75,0.75,1.45,3,6.5,7.2,7.2,7.2,7.2,9.9,11.75,11.9,11.9,11.9,14.6,19.5,26.35,37.65,40.6,41.6,47.9,50.85,53.8,61.45,68.55,71.5,71.95,77.65,80.85,84.35,87.3,91.65,102.65,107.8,110.2,110.35,114.45,120.45,125.65,135,141,141.4,142.95,148.15,159.7,164.05,173.9,178.8,178.8,185.9,185.9,186.35,192.35,201.95,202.4,202.4,202.4,202.4,203.4,203.4,204.95,211.2,211.2,213.05,214.35,214.35,214.35,221.75,232.45,243.2,260.35,278.05,295.7,313.1,331.3,344.5,354.4,362.65,362.65,366.15,374.1,384.55,384.55,385.55,388.8,389.8,392.2,396.25,399.45,403.5,410.6,421.05,426.2,428.9,437.15,439.8,441.05,443.4,449.7,461.25,469.5,472.45,474.85,482.8,494.95,505.95,516.15,520.5,526.2,536.35,547.9,559.45,574.6,590.05,605.8,627.1,649.2,669.65,684.25,696.9,713.15,727.2,740.45,750.9,764.95,776.8,789.45,805.15,822.25,836.3,847.6,856.65,871.8,886.95,901,919.75,88,91,3.93700393700591,93.3,3.8020462326957,74,0,0,1,0,1,0,0,0,0
1991,0,0,0.7,0.7,0.7,2.8,2.8,2.8,2.8,4.35,4.35,4.35,4.35,4.35,8.4,13.05,15.15,16.45,18.55,23.7,23.7,23.7,23.7,23.7,23.7,23.7,23.7,28,32.6,39.4,40.7,40.7,43.35,48.55,56.5,66.1,74,80,82.65,85.9,87.45,87.45,87.45,88.45,94.75,94.75,94.75,94.75,94.9,102.3,111.1,116.85,125.9,125.9,125.9,128.3,128.3,128.3,130.1,137.5,150.2,160.65,166.35,172.35,178.35,182.4,183.95,184.4,185.95,186.4,186.4,186.4,186.4,187.95,191.2,195.8,201.8,208.05,214.9,223.95,231.35,235.95,245,253.25,258.95,271.05,287.9,296.1,297.1,299.2,304.1,308.15,312.5,319.9,330.35,343.55,361.25,378.6,398.5,411.15,419.35,426.45,431.65,436.55,443.9,457.1,474.2,483.5,489.2,494.4,500.4,508.35,517.15,529.8,541.35,555.4,571.95,587.1,598.4,615.5,631.2,644.7,656.55,669.25,685,702.7,715.95,730.3,743.25,760.95,775.85,795.45,817.85,839.4,860.95,881.15,74,86.4,7.23187389270582,91,6.9602043392737,88,0,0,1,0,1,0,0,0,0
1992,0,2.1,7.85,12.75,16.8,17.25,18.25,18.7,21.35,24.85,26.4,27.15,32.6,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,40.95,40.95,40.95,40.95,40.95,41.4,41.4,41.4,42.4,42.4,42.4,42.4,44.8,44.8,44.8,44.8,44.8,44.8,44.8,46.9,46.9,46.9,48.45,52.2,57.65,59.2,61.05,68.2,71.4,75.75,81.5,87.8,91.3,92.05,93.6,96.3,103.15,105.25,107.95,117.55,121.35,123.45,128.35,134.05,142.8,153.5,165.1,175.55,178.2,178.2,178.2,178.2,178.2,178.2,182,184.65,184.65,184.8,184.8,184.8,184.8,185.55,189.3,193.65,199.1,202.6,207.5,217.1,224.5,230.5,230.7,230.85,231.85,235.35,241.9,252.65,263.4,273.3,286.8,302.55,314.1,317.85,325,332.7,340.1,355.8,365.15,370.85,381.85,395.9,411.05,426.2,443.6,454.6,460.35,467.75,476.5,485.25,494.85,506.1,524.6,541.7,551.9,560.4,567.25,573,579.8,590,602.4,617,630.2,645.4,662.5,677.7,88,85.6,6.65582451691749,90.5,6.98013053045731,98,0,0,1,0,1,0,0,0,0
1993,4.35,4.35,4.35,12,19.65,22.9,25.3,26.6,26.6,26.6,26.6,26.6,29.55,30.8,30.95,30.95,31.35,31.35,31.35,31.35,31.35,32.6,35,39.9,39.9,39.9,39.9,39.9,39.9,39.9,45.35,45.35,45.35,45.5,46.8,48.9,48.9,48.9,48.9,48.9,50.75,52.3,52.3,52.3,52.3,52.3,53.3,53.75,53.75,53.75,53.75,53.75,57.25,57.25,57.25,57.25,57.25,57.25,57.25,57.25,61,65.3,65.3,67.1,68.35,70.75,75.65,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.8,78.8,78.8,78.8,82.85,87.7,90.35,97.45,102.65,108.65,113,121.8,129.75,141.6,150.65,161.65,168.2,171.4,174.65,176.75,180.85,186.3,193.95,201.65,210.4,218.35,226.85,234.25,243.85,258.2,270.85,278.8,286.2,298,313.45,323.3,326.55,335.9,343.3,359.3,370.3,376.85,385.95,397.2,409.85,425.3,442.7,457.85,473,489.3,505.85,522.4,537.6,554.15,572.35,592.55,611.05,626.2,639.15,655.7,674.2,98,87.8,8.72926113711808,90.6,7.08989891794422,101,0,0,1,0,1,0,0,0,0
1994,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,7,7.2,11,16.2,23.85,28.45,31.95,31.95,33.8,34.5,34.5,34.5,34.5,34.5,34.5,34.5,39.65,42.6,44.15,52.4,57,57,58,58,58,62.65,68.4,75.75,75.9,75.9,76.6,78.45,83.65,86.3,93.7,105.8,120.4,126.95,128.25,131.75,138.3,142.35,146.95,152.1,159.8,168.55,181.8,188.65,198.85,212.35,220.85,224.9,232.85,246.9,255.95,266.15,279.9,293.7,310,322.95,334.5,346.85,364.8,378.85,390.7,400.6,409.1,423.15,440.85,459.9,481.15,499.4,513.2,531.45,544.65,553.15,562.75,570.15,582,593.85,600.65,610.55,621.85,633.95,645.2,657.9,669.2,680.75,699,715.85,101,89.8,10.5924501414923,91,7.58653778449403,95,0,0,1,0,1,0,0,0,0
1995,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,8.35,18.5,30.6,42.4,48.95,52.15,56.2,58.6,62.1,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.7,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,64.65,64.65,64.65,64.65,64.65,64.65,65.1,65.1,65.55,71,72,72,76.05,77.05,77.05,77.05,77.05,80.85,82.65,82.65,82.65,82.8,85.45,92.3,100,104.3,104.3,104.3,107.5,114.6,123.1,134.1,144.85,157.8,170.45,176.7,183.25,192.3,203,210.4,214.2,219.9,224.8,233.05,242.95,246.75,252.5,259.85,264.2,267.95,272.55,278.85,286.55,286.55,292.25,303.5,316.45,332.2,337.65,344.2,357.15,366.2,371.4,377.65,387.55,396.35,406.25,425.6,440.2,456.75,472.75,480.15,484.75,494.65,504.25,517.5,529.65,540.95,549.15,558.2,564.5,575.5,587.35,600.05,613.3,625.1,636.65,649.05,662,678,692.05,707.2,718.5,734.8,749.15,95,91.2,10.7563934476199,91.1,7.63689873065122,92,0,0,1,0,1,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,5.8,5.8,5.8,5.8,5.8,10.65,10.65,10.65,15,15,15,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,17.25,18.8,22.85,22.85,22.85,25.25,25.25,25.25,25.25,25.25,25.25,28.45,36.4,42.95,49.5,58.3,68.2,75.85,84.6,91.15,91.15,91.15,91.15,91.15,91.15,97.7,106.75,106.75,106.75,106.75,106.75,106.75,108.85,114.05,122,131.3,137.05,139.4,145.95,151.15,153.25,155.35,155.35,157.45,162.05,172.25,180.75,182.9,182.9,183.65,187.4,195.35,200.5,204.85,213.9,225.15,230.3,231.85,235.65,238.6,239.05,241.15,250.75,266.75,279.15,290.15,297.3,305.25,312.1,322,334.65,352.05,367.45,385.95,401.4,410.7,424.2,437.45,446.5,457.75,476.5,488.6,497.4,510.35,526.6,543.7,558.85,572.65,579.45,589.1,600.1,615.25,632.65,641.7,648.55,656.5,666.95,92,94.8,5.06951674225463,90.6,7.36659125149934,95,0,0,1,0,1,0,0,0,0
1997,0,3.25,13.15,25.55,37.1,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,44.1,45.4,51.15,51.15,54.95,54.95,54.95,56.25,56.25,56.25,56.7,62.15,63.95,70.2,70.65,74.95,77.6,78.05,78.05,78.05,78.05,78.05,78.05,78.05,78.05,80.15,80.15,80.15,85.6,95.75,104.55,114.7,124.9,128.15,133.05,133.05,137.15,150.95,161.95,168.25,181.2,185.25,187.05,191.95,197.1,198.1,206.3,206.75,212.75,220.1,222.8,224.9,229.5,231.65,231.65,234.6,240.9,241.1,245.95,253.05,260.95,263.6,265.75,269.5,276.9,285.95,296.65,311.55,324.25,326.4,331.85,340.65,351.65,365.7,377.25,388.5,401.45,409.4,409.55,409.75,416.3,423.15,431.65,437.05,443.3,453.45,458.6,462.65,469.45,477.4,483.65,491.35,497.05,505.55,516,527.25,537.4,548.4,559.95,572.05,588.3,599.6,615.6,626.05,636.8,650.3,660.75,669.55,680.55,689.6,700.35,715.25,724.3,734.5,748.3,757.9,95,96.2,3.42052627529741,90.9,7.4899933244296,85,0,0,1,0,1,0,0,0,0
1998,0,4.1,10.35,17.45,24,33.35,44.35,57.6,65.55,68.5,71.45,71.9,74.6,74.6,74.6,75.35,76.9,76.9,76.9,76.9,76.9,76.9,79.3,80.9,81.05,81.05,81.05,81.05,84.55,86.4,86.85,86.85,86.85,88.7,88.9,89.05,89.25,89.45,91.3,91.3,92.85,95.25,100.95,101.95,101.95,101.95,101.95,107.1,113.65,119.4,122.35,127,131.6,133.15,133.9,139.35,145.1,150.55,159.05,165.05,169.35,170.6,171.9,173.2,174.5,179.4,183.45,194.45,194.9,194.9,194.9,194.9,198.95,199.15,199.15,199.15,199.9,206.45,209.4,209.4,209.6,210.6,211.3,212.55,223,238.45,254.75,272.4,290.35,308.85,325.45,340.35,349.15,354.55,359.95,367.05,373.65,386.85,393.95,400.55,407.15,414.85,424.15,436.25,450.05,466.05,481.45,490.75,497.85,506.65,517.05,526.95,536.3,549.25,564.1,577.3,585,592.7,603.7,617.5,629.6,641.7,655.5,669.8,682.5,696.8,711.1,725.4,738.6,750.7,759.5,767.7,779.8,793.6,810.7,829.5,85,93.6,5.81377674149945,90.7,7.63107681348663,86,0,0,1,0,1,0,0,0,0
1999,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.1,8,8,8,8.4,11.6,16.5,20.3,23,24,27.8,38.8,44.8,46.9,49,51.7,58.8,63.1,63.5,63.5,63.5,66.7,72.1,77,80.2,84,85.6,86,89.2,95.2,101.8,111.1,111.1,111.1,111.1,116,120.9,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,124,125,128.2,130.9,135.8,144,144,144.4,149.8,149.8,149.8,149.8,149.8,149.8,149.8,150.2,150.2,151.2,155,165.4,176.4,180.7,183.4,186.6,190.4,192.5,199.6,203.9,206,209.2,216.3,226.2,235.5,244.8,255.2,268.4,280,294.9,302.6,310.8,324,339.4,350.4,358.6,364.6,371.2,378.9,389.3,396.4,407.4,415.6,423.3,429.9,437.6,442.5,457.4,469.5,476.6,484.3,496.4,508,518.4,528.3,537.6,547.5,558.5,567.8,582.7,597,610.8,626.8,643.9,661,675.9,691.3,709.5,724.4,736.5,749.7,761.8,86,90.6,4.82700735445887,90.2,7.77174369109018,95,0,0,1,0,1,0,0,0,0
2000,3.2,12.5,24.1,35.7,37.3,37.3,39.4,39.4,41.5,46.4,51.8,55,58.8,58.8,58.8,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.1,63.5,63.5,63.5,66.7,73.3,73.3,73.3,79.3,79.7,85.7,85.7,85.7,90,91.6,93.2,95.9,101.3,110.6,123.3,129.3,138.1,145.2,151.2,158.3,164.3,167.5,171.8,180,186.6,194.8,210.8,225.7,239.5,247.7,252,253.6,258.5,268.9,281,285.3,285.3,285.7,288.9,290.5,293.7,301.4,311.3,323.4,334.4,343.7,351.9,359.6,367.3,373.3,381.5,394.2,409.6,419.5,424.4,438.7,452.5,462.9,465.6,473.3,483.2,489.2,493.5,500.1,510,526,535.9,540.2,550.1,561.1,573.2,580.3,588,597.9,604.5,609.9,617,626.3,637.9,650.6,663.3,677.6,690.3,704.6,724.5,745.5,767.6,790.3,812.4,831.7,847.7,868.7,890.3,906.9,919.6,95,90.6,4.82700735445887,90.9,7.86624292644066,77,0,0,1,0,1,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,1.6,1.6,1.6,1.6,2,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,5.2,5.2,5.2,8.15,13.05,15.15,15.55,15.55,15.55,15.55,17.15,19.25,22.45,30.15,35.55,35.55,35.55,38.25,42.55,47.95,49.55,49.55,49.55,49.55,56.15,58.25,58.25,58.25,58.25,62.05,66.95,71.25,72.25,72.25,76.55,81.95,83.55,83.55,83.55,85.65,86.05,86.45,86.85,92.25,95.45,102.55,109.65,113.45,117.75,122.65,125.35,128.05,130.75,134.55,139.45,145.45,152.55,153.55,153.55,153.55,153.55,154.55,160.55,164.35,168.65,174.05,179.45,187.15,194.25,205.85,215.75,226.15,243.85,255.95,263.65,277.95,294.55,307.75,319.85,325.25,329.05,331.75,336.65,346.55,360.35,379.15,397.35,415.05,422.15,430.35,442.45,454.05,463.35,474.95,490.95,509.15,529.05,548.95,568.85,579.85,589.75,601.35,616.75,634.45,654.35,672.05,685.25,696.85,709.55,722.25,77,87.6,7.60263112349929,91.2,7.17712415324628,96,0,0,1,0,1,0,0,0,0
2002,0,0,0,0,0,0,0,0,0,2.7,5.9,6.9,9,10.6,13.8,13.8,17,17.4,17.4,17.4,17.8,20.5,24.3,32,34.7,36.8,42.2,49.3,59.2,73.5,78.9,90.5,90.5,90.5,90.5,90.5,90.5,90.5,94.3,96.4,99.6,100,101.6,101.6,101.6,103.2,110.3,111.3,111.3,113.4,123.3,133.2,137,138,139.6,143.4,152.7,152.7,152.7,152.7,155.9,160.2,160.2,160.2,165.6,174.4,183.7,195.3,201.9,201.9,202.9,207.8,218.2,233.1,244.1,246.2,248.9,253.8,258.1,261.9,261.9,262.3,267.7,274.8,279.1,282.9,285.6,294.4,308.2,317,325.2,335.1,346.1,349.3,352.5,354.1,356.2,366.1,382.1,393.1,403,412.9,428.3,447.1,467,489.1,511.8,533.9,553.2,571.4,580.2,590.6,596.6,604.3,614.2,623.5,632.3,646.6,657,667.4,680.6,697.2,708.8,717,728.6,741.3,757.3,774.4,787.6,804.2,817.4,835.6,853.3,864.3,875.3,890.7,96,87.8,7.85493475466219,92,7.22649446289293,92,0,0,1,0,1,0,0,0,0
2003,4.9,5.9,5.9,5.9,5.9,5.9,5.9,9.1,15.1,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,19.4,19.8,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,24,24,24,24,24.4,24.4,24.4,24.4,24.4,24.4,27.1,27.1,27.1,34.8,35.2,35.2,37.3,41.1,41.1,41.1,44.9,53.7,53.7,57.5,66.3,76.7,88.3,91.5,94.7,100.7,109.5,118.8,128.1,139.1,151.8,159.5,166.1,179.3,182,182,186.9,200.1,215.5,221.5,228.6,233.5,235.6,235.6,237.2,241.5,244.2,255.2,264,273.3,288.7,306.4,315.7,317.8,326,335.3,346.3,356.7,364.9,373.7,384.7,396.3,408.4,421.1,434.9,448.7,465.3,483.5,495.1,506.1,513.2,523.6,539,556.1,569.3,584.7,603.5,617.8,629.4,641.5,655.3,665.7,92,89.2,7.85493475466219,91.4,6.91536132260797,92,0,0,1,0,1,0,0,0,0
2004,3.2,7,16.3,27.3,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.9,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35.7,36.1,36.1,37.1,38.7,38.7,38.7,38.7,38.7,43,47.9,54.5,56.1,56.5,56.5,56.5,56.5,58.6,61.8,67.2,74.9,87.6,98,106.8,120,132.7,139.8,141.9,141.9,142.3,145,147.1,147.5,150.2,159.5,162.2,162.2,163.8,166.5,171.4,176.3,176.3,176.3,181.7,192.7,206.5,219.7,228.5,232.8,234.9,240.3,244.6,248.9,254.3,257,257.4,262.8,275.5,282.1,290.3,299.1,304.5,308.8,313.7,320.3,329.1,337.3,351.6,369.8,390.2,408.4,423.8,442.6,460.3,475.2,487.3,500.5,509.8,516.9,530.7,546.7,563.8,580.4,588.1,596.3,607.9,621.1,640.4,652.5,669.1,689,711.1,732.1,753.1,775.2,796.8,92,90.4,7.70064932327138,90.5,6.05988632089928,91,0,0,1,0,1,0,0,0,0
2005,8.2,10.3,18,28.4,31.6,33.2,36.4,40.2,40.2,44,47.2,52.1,62.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,69.9,73.1,75.2,79,85.6,92.2,93.2,93.2,95.3,96.9,99,105,112.1,112.5,112.5,112.5,112.5,116.8,119.5,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.5,123.6,132.9,134.5,134.5,134.5,136.1,137.1,139.8,140.2,140.6,142.2,143.2,146.4,151.8,157.8,162.1,165.9,168.6,171.3,174.5,178.3,182.1,188.1,198,206.2,212.2,221,228.7,233,241.2,250,265.4,281.4,291.8,301.1,311.5,322.5,327.9,336.1,344.3,350.9,358,367.9,382.2,398.8,417,430.8,438.5,449.5,453.8,460.9,471.3,484,495.6,504.9,517.6,528,536.2,542.2,551.5,560.3,568,578.4,592.7,607.6,621.4,638.5,654.5,665.5,682.1,697,710.2,91,89.6,7.30068489937759,90.1,5.85851706682009,99,0,0,1,0,1,0,0,0,0
2006,2.35,2.35,3.9,4.35,8.65,8.65,8.65,8.65,16.3,19.8,23.05,28.75,33.9,38.25,38.25,38.25,42.05,46.65,47.1,52.85,60.2,60.2,60.35,61.65,61.65,61.65,61.65,65.15,71.45,78.55,81.75,83.3,87.35,95.05,102.15,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,102.85,106.35,113.75,119.5,119.5,119.5,119.5,119.5,119.5,123.25,123.25,125.35,125.35,125.35,125.35,126.35,128.2,128.2,128.2,130.05,131.05,131.75,133.3,142.1,157.55,168.85,181.8,198.05,209.05,212.8,217.7,221.75,221.75,222.5,223.25,223.25,223.4,224.7,228.2,231.7,234.4,239.25,246.9,256.2,265.3,278.55,292.9,304.75,317.4,324.5,329.1,338.15,352.8,360.45,363.95,370.8,382.05,394.75,411,426.4,444.6,458.65,466.85,477.55,491.05,506.5,518.6,530.15,542,555.8,569.55,576.4,587.1,597.55,606.6,616.2,626.35,639.55,655.85,672.4,690.35,706.65,717.4,725.65,738.35,752.15,764.8,776.65,789.05,800.6,814.1,825.9,99,94,3.39116499156263,90.8,6.49444206824403,89,0,0,1,0,1,0,0,0,0
