"","DATE","TMAX","TMIN","PRCP","SNWD","TAVG"
"22834",1963-07-08,23.3,14.9,0,0,19.1
"22835",1963-07-09,25,10,0,0,17.5
"22836",1963-07-10,25.7,13.9,150,0,19.8
"22837",1963-07-11,22.6,14.4,0,0,18.5
"22838",1963-07-12,25.5,12,2,0,18.75
"22839",1963-07-13,20.3,11.7,94,0,16
"22840",1963-07-14,24,12.4,0,0,18.2
"22841",1963-07-15,28.5,10.5,0,0,19.5
"22842",1963-07-16,30.2,14.5,0,0,22.35
"22843",1963-07-17,29.5,15.6,0,0,22.55
"22844",1963-07-18,23.6,17.4,0,0,20.5
"22845",1963-07-19,26.6,14,0,0,20.3
"22846",1963-07-20,27.6,16.6,0,0,22.1
"22847",1963-07-21,29.8,14.9,0,0,22.35
"22848",1963-07-22,31.8,17.9,1,0,24.85
"22849",1963-07-23,32,17.1,0,0,24.55
"22850",1963-07-24,31.2,17.6,0,0,24.4
"22851",1963-07-25,28.5,18.3,58,0,23.4
"22852",1963-07-26,22.1,12.4,0,0,17.25
"22853",1963-07-27,23.2,8.6,0,0,15.9
"22854",1963-07-28,24.9,8.6,0,0,16.75
"22855",1963-07-29,26.7,8.8,0,0,17.75
"22856",1963-07-30,28.5,9.8,0,0,19.15
"22857",1963-07-31,28.2,11.8,0,0,20
"22858",1963-08-01,30.4,14.3,9,0,22.35
"22859",1963-08-02,32.5,16.7,0,0,24.6
"22860",1963-08-03,29.5,16.3,237,0,22.9
"22861",1963-08-04,23.9,15.9,0,0,19.9
"22862",1963-08-05,27.6,12.5,11,0,20.05
"22863",1963-08-06,28.4,16.7,93,0,22.55
"22864",1963-08-07,24.6,15.6,18,0,20.1
"22865",1963-08-08,19.2,13.9,54,0,16.55
"22866",1963-08-09,18.7,13,36,0,15.85
"22867",1963-08-10,22.7,8.7,0,0,15.7
"22868",1963-08-11,27.5,12,0,0,19.75
"22869",1963-08-12,22,15.5,182,0,18.75
"22870",1963-08-13,23.8,13,35,0,18.4
"22871",1963-08-14,25.6,15,247,0,20.3
"22872",1963-08-15,19.4,13.7,28,0,16.55
"22873",1963-08-16,24.3,10.8,0,0,17.55
"22874",1963-08-17,20.2,11.2,56,0,15.7
"22875",1963-08-18,14.4,8.7,19,0,11.55
"22876",1963-08-19,21.7,11.8,4,0,16.75
"22877",1963-08-20,17.7,10.5,53,0,14.1
"22878",1963-08-21,17.7,10.4,44,0,14.05
"22879",1963-08-22,19.9,10,84,0,14.95
"22880",1963-08-23,22.2,13.5,39,0,17.85
"22881",1963-08-24,25.6,13.2,0,0,19.4
"22882",1963-08-25,23.5,15.3,0,0,19.4
"22883",1963-08-26,27.4,12.1,19,0,19.75
"22884",1963-08-27,18.8,12.6,102,0,15.7
"22885",1963-08-28,17.2,9,25,0,13.1
"22886",1963-08-29,18,6.8,24,0,12.4
"22887",1963-08-30,19.6,9.5,0,0,14.55
"22888",1963-08-31,19.3,9.1,1,0,14.2
"22889",1963-09-01,20.2,12,82,0,16.1
"22890",1963-09-02,21.3,12.4,0,0,16.85
"22891",1963-09-03,22.6,9.8,0,0,16.2
"22892",1963-09-04,22.2,9.4,57,0,15.8
"22893",1963-09-05,20.4,12.8,10,0,16.6
"22894",1963-09-06,15.5,10.4,42,0,12.95
"22895",1963-09-07,14,9,1,0,11.5
"22896",1963-09-08,18.7,9.3,0,0,14
"22897",1963-09-09,20,10.7,0,0,15.35
"22898",1963-09-10,22.3,9.9,0,0,16.1
"22899",1963-09-11,25.8,7.9,0,0,16.85
"22900",1963-09-12,24.1,12.6,0,0,18.35
"22901",1963-09-13,22.2,11.5,0,0,16.85
"22902",1963-09-14,24.5,12.5,0,0,18.5
"22903",1963-09-15,23.6,12.9,0,0,18.25
"22904",1963-09-16,25.7,15.3,0,0,20.5
"22905",1963-09-17,28.2,14.5,0,0,21.35
"22906",1963-09-18,26.2,10.7,0,0,18.45
"22907",1963-09-19,19.8,14.5,25,0,17.15
"22908",1963-09-20,21.8,14.7,0,0,18.25
"22909",1963-09-21,22.9,14.3,49,0,18.6
"22910",1963-09-22,25.4,13.4,0,0,19.4
"22911",1963-09-23,24.3,12.8,0,0,18.55
"22912",1963-09-24,21.7,14.6,90,0,18.15
"22913",1963-09-25,16.6,9.5,10,0,13.05
"22914",1963-09-26,17.5,5.1,0,0,11.3
"22915",1963-09-27,20.4,11.5,11,0,15.95
"22916",1963-09-28,15.6,5.9,0,0,10.75
"22917",1963-09-29,18.6,3.7,0,0,11.15
"22918",1963-09-30,18.7,9.3,0,0,14
"22919",1963-10-01,14.7,10,0,0,12.35
"22920",1963-10-02,13.5,9.1,61,0,11.3
"22921",1963-10-03,15.1,8.2,0,0,11.65
"22922",1963-10-04,18.6,4.1,26,0,11.35
"22923",1963-10-05,14.6,6.8,0,0,10.7
"22924",1963-10-06,14.3,8.9,80,0,11.6
"22925",1963-10-07,17,9.6,59,0,13.3
"22926",1963-10-08,15.1,5,0,0,10.05
"22927",1963-10-09,17.2,3,0,0,10.1
"22928",1963-10-10,15.5,7.8,0,0,11.65
"22929",1963-10-11,16.8,6.5,0,0,11.65
"22930",1963-10-12,21.7,5.4,0,0,13.55
"22931",1963-10-13,22.5,6.8,0,0,14.65
"22932",1963-10-14,14.4,4.5,0,0,9.45
"22933",1963-10-15,13.1,0.3,0,0,6.7
"22934",1963-10-16,15.7,0.1,0,0,7.9
"22935",1963-10-17,17.2,5.5,5,0,11.35
"22936",1963-10-18,18.2,5.2,0,0,11.7
"22937",1963-10-19,17.1,1.5,0,0,9.3
"22938",1963-10-20,16.5,7,0,0,11.75
"22939",1963-10-21,19.3,7.5,0,0,13.4
"22940",1963-10-22,21.1,8.3,0,0,14.7
"22941",1963-10-23,15.2,7.5,0,0,11.35
"22942",1963-10-24,13.5,10.3,0,0,11.9
"22943",1963-10-25,12.2,7.1,0,0,9.65
"22944",1963-10-26,15,4.5,0,0,9.75
"22945",1963-10-27,13.8,3.6,0,0,8.7
"22946",1963-10-28,10.9,3.3,0,0,7.1
"22947",1963-10-29,5,-1.9,0,0,1.55
"22948",1963-10-30,10.7,0.3,0,0,5.5
"22949",1963-10-31,4.9,-0.1,5,0,2.4
"22950",1963-11-01,12,2.6,11,0,7.3
"22951",1963-11-02,16,4.3,312,0,10.15
"22952",1963-11-03,10.8,8.2,120,0,9.5
"22953",1963-11-04,15.3,8.2,0,0,11.75
"22954",1963-11-05,18.2,6.2,0,0,12.2
"22955",1963-11-06,12.5,6,80,0,9.25
"22956",1963-11-07,12.7,5.6,10,0,9.15
"22957",1963-11-08,17.3,6.2,0,0,11.75
"22958",1963-11-09,16.3,5.5,0,0,10.9
"22959",1963-11-10,13.1,5.9,101,0,9.5
"22960",1963-11-11,17.6,7.9,46,0,12.75
"22961",1963-11-12,17.8,8.6,9,0,13.2
"22962",1963-11-13,14.2,6.5,25,0,10.35
"22963",1963-11-14,12.2,5,14,0,8.6
"22964",1963-11-15,20.7,4.8,121,0,12.75
"22965",1963-11-16,15,5.3,47,0,10.15
"22966",1963-11-17,13.2,4.3,14,0,8.75
"22967",1963-11-18,18.1,5.3,0,0,11.7
"22968",1963-11-19,17,12,36,0,14.5
"22969",1963-11-20,17.2,7.5,111,0,12.35
"22970",1963-11-21,10.2,0.2,0,0,5.2
"22971",1963-11-22,13.6,1,0,0,7.3
"22972",1963-11-23,12.4,5.6,0,0,9
"22973",1963-11-24,11.2,2,5,0,6.6
"22974",1963-11-25,13.4,3.8,74,0,8.6
"22975",1963-11-26,8.9,3.8,0,0,6.35
"22976",1963-11-27,4.3,0.2,0,0,2.25
"22977",1963-11-28,4.2,2.2,0,0,3.2
"22978",1963-11-29,8.8,1,0,0,4.9
"22979",1963-11-30,5.4,0.4,0,0,2.9
"22980",1963-12-01,4.9,-0.8,0,0,2.05
"22981",1963-12-02,4,0.9,0,0,2.45
"22982",1963-12-03,2.3,-1.7,25,0,0.3
"22983",1963-12-04,4.1,1.1,17,0,2.6
"22984",1963-12-05,2.5,0,0,0,1.25
"22985",1963-12-06,2.9,0,0,0,1.45
"22986",1963-12-07,3.3,0.1,0,0,1.7
"22987",1963-12-08,1.7,-0.6,0,0,0.55
"22988",1963-12-09,3,-4.2,0,0,-0.6
"22989",1963-12-10,2.9,-1.5,0,0,0.7
"22990",1963-12-11,1.3,-2,0,0,-0.35
"22991",1963-12-12,-1,-4.5,1,0,-2.75
"22992",1963-12-13,-0.9,-4.9,5,0,-2.9
"22993",1963-12-14,-3.3,-7.6,0,10,-5.45
"22994",1963-12-15,-6.4,-9,0,10,-7.7
"22995",1963-12-16,-3.1,-10,0,10,-6.55
"22996",1963-12-17,-0.5,-7.9,0,0,-4.2
"22997",1963-12-18,-3.1,-9.9,0,0,-6.5
"22998",1963-12-19,-1.9,-6.4,1,0,-4.15
"22999",1963-12-20,-2.9,-6.3,1,0,-4.6
"23000",1963-12-21,-5.6,-8,6,0,-6.8
"23001",1963-12-22,-7.7,-10,0,10,-8.85
"23002",1963-12-23,-5.6,-12.2,0,10,-8.9
"23003",1963-12-24,-3.8,-8.6,0,10,-6.2
"23004",1963-12-25,3.7,-8,0,10,-2.15
"23005",1963-12-26,6.9,-2.8,0,10,2.05
"23006",1963-12-27,9.5,-2.3,0,0,3.6
"23007",1963-12-28,3.9,-4,0,0,-0.05
"23008",1963-12-29,2.9,-3.8,0,0,-0.45
"23009",1963-12-30,3.2,-3.5,0,0,-0.15
"23010",1963-12-31,1.8,-2.5,0,0,-0.35
"23011",1964-01-01,5.3,-2.1,0,0,1.6
"23012",1964-01-02,1.4,-1.3,0,0,0.0499999999999999
"23013",1964-01-03,1.9,-3.9,0,0,-1
"23014",1964-01-04,0.7,-5.8,0,0,-2.55
"23015",1964-01-05,2.1,-4.2,0,0,-1.05
"23016",1964-01-06,-2,-4,0,0,-3
"23017",1964-01-07,1.2,-3,0,0,-0.9
"23018",1964-01-08,0.7,-5.2,0,0,-2.25
"23019",1964-01-09,2.6,-5.2,0,0,-1.3
"23020",1964-01-10,3.1,-2.6,24,0,0.25
"23021",1964-01-11,-0.6,-3.6,4,30,-2.1
"23022",1964-01-12,-0.1,-4.2,0,30,-2.15
"23023",1964-01-13,-0.5,-4.6,0,20,-2.55
"23024",1964-01-14,2.8,-1.5,0,20,0.65
"23025",1964-01-15,1.9,-1.2,0,0,0.35
"23026",1964-01-16,-0.6,-6.2,0,0,-3.4
"23027",1964-01-17,-0.9,-9.9,0,0,-5.4
"23028",1964-01-18,1,-7.1,0,0,-3.05
"23029",1964-01-19,0.2,-8,0,0,-3.9
"23030",1964-01-20,0.6,-8.5,0,0,-3.95
"23031",1964-01-21,0.7,-7.4,0,0,-3.35
"23032",1964-01-22,-1.9,-8.8,0,0,-5.35
"23033",1964-01-23,0,-7.4,0,0,-3.7
"23034",1964-01-24,-4.6,-8.8,0,0,-6.7
"23035",1964-01-25,-1.7,-5.7,0,0,-3.7
"23036",1964-01-26,0.4,-2.7,0,0,-1.15
"23037",1964-01-27,-0.1,-2.1,0,0,-1.1
"23038",1964-01-28,1.5,-3.1,0,0,-0.8
"23039",1964-01-29,5.6,-3,0,0,1.3
"23040",1964-01-30,4.2,-1.4,12,0,1.4
"23041",1964-01-31,4.8,0.9,17,0,2.85
"23042",1964-02-01,8.8,0.8,3,0,4.8
"23043",1964-02-02,10.2,2.1,0,0,6.15
"23044",1964-02-03,10,-1,0,0,4.5
"23045",1964-02-04,9.9,0.8,0,0,5.35
"23046",1964-02-05,4.9,-2.7,4,0,1.1
"23047",1964-02-06,3,-5.3,6,0,-1.15
"23048",1964-02-07,1.6,-4.8,0,10,-1.6
"23049",1964-02-08,2.2,-7.1,0,0,-2.45
"23050",1964-02-09,4.5,-0.9,2,0,1.8
"23051",1964-02-10,5.5,0.8,8,0,3.15
"23052",1964-02-11,5.9,0.7,23,0,3.3
"23053",1964-02-12,4.9,1.3,27,0,3.1
"23054",1964-02-13,6.4,0.8,0,0,3.6
"23055",1964-02-14,5.5,-0.4,0,0,2.55
"23056",1964-02-15,2.8,-2,0,0,0.4
"23057",1964-02-16,9.9,-2.1,13,0,3.9
"23058",1964-02-17,9.9,0.3,13,0,5.1
"23059",1964-02-18,5.1,1,14,0,3.05
"23060",1964-02-19,3.7,0.2,0,0,1.95
"23061",1964-02-20,3,-1.7,0,0,0.65
"23062",1964-02-21,3.9,-4.8,0,0,-0.45
"23063",1964-02-22,8.4,-3,0,0,2.7
"23064",1964-02-23,13.6,1,0,0,7.3
"23065",1964-02-24,15.4,4.3,0,0,9.85
"23066",1964-02-25,10.7,1.1,0,0,5.9
"23067",1964-02-26,19.5,-0.4,43,0,9.55
"23068",1964-02-27,9.4,5.5,59,0,7.45
"23069",1964-02-28,14.2,5,0,0,9.6
"23070",1964-02-29,12,5.5,36,0,8.75
"23071",1964-03-01,7.5,4.2,2,0,5.85
"23072",1964-03-02,8.6,3,0,0,5.8
"23073",1964-03-03,6,-1.8,0,0,2.1
"23074",1964-03-04,2.6,0.1,2,0,1.35
"23075",1964-03-05,0.6,-2,78,0,-0.7
"23076",1964-03-06,-0.6,-4.5,0,60,-2.55
"23077",1964-03-07,-0.2,-4.8,0,40,-2.5
"23078",1964-03-08,2.1,-6.8,0,20,-2.35
"23079",1964-03-09,6.2,-5,0,20,0.6
"23080",1964-03-10,9.7,-1.5,0,0,4.1
"23081",1964-03-11,11.3,-1.8,0,0,4.75
"23082",1964-03-12,7.9,0.5,30,0,4.2
"23083",1964-03-13,11,3.4,35,0,7.2
"23084",1964-03-14,11.7,3.5,0,0,7.6
"23085",1964-03-15,6.8,2.7,102,0,4.75
"23086",1964-03-16,3.3,-1.5,62,0,0.9
"23087",1964-03-17,3.5,-1.4,20,30,1.05
"23088",1964-03-18,0.2,-3.7,92,50,-1.75
"23089",1964-03-19,5.8,-0.9,52,60,2.45
"23090",1964-03-20,13.2,5,36,0,9.1
"23091",1964-03-21,14.1,3.8,19,0,8.95
"23092",1964-03-22,13.2,5.3,20,0,9.25
"23093",1964-03-23,13.9,4.5,0,0,9.2
"23094",1964-03-24,16.4,4.8,0,0,10.6
"23095",1964-03-25,13.8,7.4,178,0,10.6
"23096",1964-03-26,9.7,3.6,140,0,6.65
"23097",1964-03-27,6.9,2.6,32,0,4.75
"23098",1964-03-28,3.9,1.5,70,0,2.7
"23099",1964-03-29,7.3,0.4,0,0,3.85
"23100",1964-03-30,7.8,2.9,49,0,5.35
"23101",1964-03-31,4.5,1.4,3,0,2.95
"23102",1964-04-01,13.3,3.4,0,0,8.35
"23103",1964-04-02,13.2,4.4,8,0,8.8
"23104",1964-04-03,18.5,6.4,0,0,12.45
"23105",1964-04-04,9.2,6.2,25,0,7.7
"23106",1964-04-05,7.4,2.2,54,0,4.8
"23107",1964-04-06,3.5,0.6,15,0,2.05
"23108",1964-04-07,7.5,1.5,2,0,4.5
"23109",1964-04-08,12.3,1.8,0,0,7.05
"23110",1964-04-09,20.8,1.6,0,0,11.2
"23111",1964-04-10,22.6,3.2,0,0,12.9
"23112",1964-04-11,21.9,5.3,0,0,13.6
"23113",1964-04-12,19.5,5.3,0,0,12.4
"23114",1964-04-13,15.2,9.5,40,0,12.35
"23115",1964-04-14,14,7,1,0,10.5
"23116",1964-04-15,19.8,4.9,0,0,12.35
"23117",1964-04-16,24.8,7.5,0,0,16.15
"23118",1964-04-17,24.3,6.5,0,0,15.4
"23119",1964-04-18,25,8.1,0,0,16.55
"23120",1964-04-19,18.7,8.5,233,0,13.6
"23121",1964-04-20,16.6,8,3,0,12.3
"23122",1964-04-21,17.8,7,0,0,12.4
"23123",1964-04-22,19.6,5.8,1,0,12.7
"23124",1964-04-23,14.4,8,90,0,11.2
"23125",1964-04-24,12,6.2,47,0,9.1
"23126",1964-04-25,13.3,5.4,0,0,9.35
"23127",1964-04-26,16.7,2.4,0,0,9.55
"23128",1964-04-27,23,4,0,0,13.5
"23129",1964-04-28,23.5,7.3,34,0,15.4
"23130",1964-04-29,18.9,10.6,3,0,14.75
"23131",1964-04-30,15.5,8.5,0,0,12
"23132",1964-05-01,17.6,7.6,0,0,12.6
"23133",1964-05-02,19.2,5.9,0,0,12.55
"23134",1964-05-03,19.3,8.3,2,0,13.8
"23135",1964-05-04,17.4,12.4,379,0,14.9
"23136",1964-05-05,17,8.6,8,0,12.8
"23137",1964-05-06,20.8,6.3,0,0,13.55
"23138",1964-05-07,24,9.1,2,0,16.55
"23139",1964-05-08,19.3,9.8,121,0,14.55
"23140",1964-05-09,16.5,7.8,0,0,12.15
"23141",1964-05-10,22.8,6.9,0,0,14.85
"23142",1964-05-11,23.5,7.4,0,0,15.45
"23143",1964-05-12,28.1,9.5,0,0,18.8
"23144",1964-05-13,28.9,12.9,13,0,20.9
"23145",1964-05-14,19.7,13,13,0,16.35
"23146",1964-05-15,18.6,8.8,0,0,13.7
"23147",1964-05-16,22,3.5,0,0,12.75
"23148",1964-05-17,25.8,6.5,0,0,16.15
"23149",1964-05-18,28.1,10.2,14,0,19.15
"23150",1964-05-19,23.3,16,137,0,19.65
"23151",1964-05-20,18.5,10.2,60,0,14.35
"23152",1964-05-21,19.1,6.8,0,0,12.95
"23153",1964-05-22,22.1,5,0,0,13.55
"23154",1964-05-23,22.7,9.5,18,0,16.1
"23155",1964-05-24,23.9,12.4,0,0,18.15
"23156",1964-05-25,19.7,9.6,8,0,14.65
"23157",1964-05-26,25.1,10.2,0,0,17.65
"23158",1964-05-27,22.7,11.4,11,0,17.05
"23159",1964-05-28,22.9,10.3,0,0,16.6
"23160",1964-05-29,25.1,9.9,0,0,17.5
"23161",1964-05-30,26.5,9.8,0,0,18.15
"23162",1964-05-31,28.6,12,26,0,20.3
"23163",1964-06-01,26.4,11.7,156,0,19.05
"23164",1964-06-02,23.6,12.8,114,0,18.2
"23165",1964-06-03,18.9,12.5,54,0,15.7
"23166",1964-06-04,26.8,11.2,0,0,19
"23167",1964-06-05,26.3,13.8,130,0,20.05
"23168",1964-06-06,27.5,14.1,0,0,20.8
"23169",1964-06-07,29.6,14.6,122,0,22.1
"23170",1964-06-08,20.3,12.7,0,0,16.5
"23171",1964-06-09,23.8,9,0,0,16.4
"23172",1964-06-10,27.8,9.7,0,0,18.75
"23173",1964-06-11,30.3,13,0,0,21.65
"23174",1964-06-12,31.8,14.4,0,0,23.1
"23175",1964-06-13,32.2,14.4,205,0,23.3
"23176",1964-06-14,18.4,14,40,0,16.2
"23177",1964-06-15,22.2,12.9,0,0,17.55
"23178",1964-06-16,24.1,10.3,0,0,17.2
"23179",1964-06-17,25.5,11,0,0,18.25
"23180",1964-06-18,28.6,11.9,96,0,20.25
"23181",1964-06-19,22.8,15.3,0,0,19.05
"23182",1964-06-20,24.3,11,2,0,17.65
"23183",1964-06-21,18.3,10.8,0,0,14.55
"23184",1964-06-22,21.4,9.3,0,0,15.35
"23185",1964-06-23,23.1,7.3,0,0,15.2
"23186",1964-06-24,23.6,9.6,0,0,16.6
"23187",1964-06-25,25,9,0,0,17
"23188",1964-06-26,26.4,12.3,8,0,19.35
"23189",1964-06-27,28,12.9,0,0,20.45
"23190",1964-06-28,28.7,14.8,0,0,21.75
"23191",1964-06-29,23.8,15.2,12,0,19.5
"23192",1964-06-30,22.7,9.1,0,0,15.9
"23193",1964-07-01,24.8,7.8,0,0,16.3
"23194",1964-07-02,24.3,11.5,0,0,17.9
"23195",1964-07-03,28.4,8,0,0,18.2
"23196",1964-07-04,26.1,10.9,0,0,18.5
"23197",1964-07-05,23.2,11.1,0,0,17.15
"23198",1964-07-06,22.5,8.3,0,0,15.4
"23199",1964-07-07,26,6.6,0,0,16.3
"23200",1964-07-08,28.7,10.1,0,0,19.4
"23201",1964-07-09,23.9,13.2,65,0,18.55
"23202",1964-07-10,19.5,12,16,0,15.75
"23203",1964-07-11,21.7,9.5,0,0,15.6
"23204",1964-07-12,24.2,12.4,0,0,18.3
"23205",1964-07-13,30,11.2,0,0,20.6
"23206",1964-07-14,32,13.3,0,0,22.65
"23207",1964-07-15,33.3,15.6,0,0,24.45
"23208",1964-07-16,35.5,16,0,0,25.75
"23209",1964-07-17,34.2,16.8,0,0,25.5
"23210",1964-07-18,35.7,18.4,4,0,27.05
"23211",1964-07-19,32.4,18.6,285,0,25.5
"23212",1964-07-20,31.7,16.9,0,0,24.3
"23213",1964-07-21,35.9,18.2,38,0,27.05
"23214",1964-07-22,27.9,16.8,0,0,22.35
"23215",1964-07-23,25.3,15.4,0,0,20.35
"23216",1964-07-24,27,10.7,0,0,18.85
"23217",1964-07-25,30.1,10.7,0,0,20.4
"23218",1964-07-26,33.7,12.4,0,0,23.05
"23219",1964-07-27,32.7,17.5,13,0,25.1
"23220",1964-07-28,27.7,17.1,33,0,22.4
"23221",1964-07-29,28.7,14.1,0,0,21.4
"23222",1964-07-30,30.1,15.2,0,0,22.65
"23223",1964-07-31,31.8,14.3,0,0,23.05
"23224",1964-08-01,27.8,15,0,0,21.4
"23225",1964-08-02,21.3,14.8,35,0,18.05
"23226",1964-08-03,24.3,12.8,0,0,18.55
"23227",1964-08-04,27.7,10.7,0,0,19.2
"23228",1964-08-05,30.3,12,0,0,21.15
"23229",1964-08-06,33.3,14.6,0,0,23.95
"23230",1964-08-07,29.5,17.7,153,0,23.6
"23231",1964-08-08,23,13.8,0,0,18.4
"23232",1964-08-09,24.2,13.1,70,0,18.65
"23233",1964-08-10,20.4,12.3,0,0,16.35
"23234",1964-08-11,23.3,9.5,85,0,16.4
"23235",1964-08-12,20.5,11.6,5,0,16.05
"23236",1964-08-13,21.8,11.4,0,0,16.6
"23237",1964-08-14,26.7,11.9,0,0,19.3
"23238",1964-08-15,26.6,12,40,0,19.3
"23239",1964-08-16,27.4,13,0,0,20.2
"23240",1964-08-17,31.7,14.3,0,0,23
"23241",1964-08-18,21.8,14.5,88,0,18.15
"23242",1964-08-19,20.7,12.6,0,0,16.65
"23243",1964-08-20,22.7,10.8,0,0,16.75
"23244",1964-08-21,21.6,7.3,46,0,14.45
"23245",1964-08-22,16.8,11.7,32,0,14.25
"23246",1964-08-23,22.4,13.4,0,0,17.9
"23247",1964-08-24,25.8,8.4,0,0,17.1
"23248",1964-08-25,27.8,10.5,0,0,19.15
"23249",1964-08-26,31.7,11.2,0,0,21.45
"23250",1964-08-27,33.7,15,0,0,24.35
"23251",1964-08-28,33.4,16.3,0,0,24.85
"23252",1964-08-29,25.6,11.2,257,0,18.4
"23253",1964-08-30,19.8,11.2,0,0,15.5
"23254",1964-08-31,21.5,5.6,0,0,13.55
"23255",1964-09-01,21.5,4.9,0,0,13.2
"23256",1964-09-02,21.7,7.1,0,0,14.4
"23257",1964-09-03,25.5,9.5,4,0,17.5
"23258",1964-09-04,27.4,13.9,7,0,20.65
"23259",1964-09-05,23.5,14.7,7,0,19.1
"23260",1964-09-06,19.4,14.6,160,0,17
"23261",1964-09-07,18.3,11.7,4,0,15
"23262",1964-09-08,20.9,9.4,0,0,15.15
"23263",1964-09-09,24.4,10.9,0,0,17.65
"23264",1964-09-10,27.2,11,0,0,19.1
"23265",1964-09-11,28.9,12.5,0,0,20.7
"23266",1964-09-12,29.6,14.4,0,0,22
"23267",1964-09-13,23.2,12.8,0,0,18
"23268",1964-09-14,28.9,13.9,0,0,21.4
"23269",1964-09-15,30.3,14.8,1,0,22.55
"23270",1964-09-16,26.8,16.6,170,0,21.7
"23271",1964-09-17,20.8,10.6,11,0,15.7
"23272",1964-09-18,19.4,10.4,0,0,14.9
"23273",1964-09-19,21.1,9.2,6,0,15.15
"23274",1964-09-20,17,10.2,46,0,13.6
"23275",1964-09-21,15.3,8,32,0,11.65
"23276",1964-09-22,17.1,3.3,0,0,10.2
"23277",1964-09-23,19.4,2.3,0,0,10.85
"23278",1964-09-24,22.6,4.8,0,0,13.7
"23279",1964-09-25,25.2,8.1,0,0,16.65
"23280",1964-09-26,25.6,8.9,12,0,17.25
"23281",1964-09-27,17.6,13.4,32,0,15.5
"23282",1964-09-28,18.1,12,0,0,15.05
"23283",1964-09-29,22.6,7.8,0,0,15.2
"23284",1964-09-30,14.1,10.9,0,0,12.5
"23285",1964-10-01,20.6,11.6,0,0,16.1
"23286",1964-10-02,20,12,0,0,16
"23287",1964-10-03,16.9,12.4,0,0,14.65
"23288",1964-10-04,17.4,10.5,0,0,13.95
"23289",1964-10-05,22.8,10.2,0,0,16.5
"23290",1964-10-06,23.4,9.2,0,0,16.3
"23291",1964-10-07,22.9,9.4,266,0,16.15
"23292",1964-10-08,16.3,7.8,7,0,12.05
"23293",1964-10-09,14.2,7,5,0,10.6
"23294",1964-10-10,15.1,5.4,124,0,10.25
"23295",1964-10-11,17.2,3.1,22,0,10.15
"23296",1964-10-12,12.5,6.2,0,0,9.35
"23297",1964-10-13,13.5,4.2,0,0,8.85
"23298",1964-10-14,12.8,0.3,0,0,6.55
"23299",1964-10-15,15,6.4,11,0,10.7
"23300",1964-10-16,14.7,5.8,54,0,10.25
"23301",1964-10-17,13.3,6.8,46,0,10.05
"23302",1964-10-18,12.5,3.9,13,0,8.2
"23303",1964-10-19,10.8,5.5,2,0,8.15
"23304",1964-10-20,10.9,2.2,0,0,6.55
"23305",1964-10-21,9.7,3.6,0,0,6.65
"23306",1964-10-22,9.5,2.2,2,0,5.85
"23307",1964-10-23,12.3,1.7,31,0,7
"23308",1964-10-24,8.6,0.3,0,0,4.45
"23309",1964-10-25,8.8,-1.8,0,0,3.5
"23310",1964-10-26,7.8,-0.3,0,0,3.75
"23311",1964-10-27,6.9,4,0,0,5.45
"23312",1964-10-28,9.2,4.5,0,0,6.85
"23313",1964-10-29,8.5,5.9,0,0,7.2
"23314",1964-10-30,9.2,5.7,0,0,7.45
"23315",1964-10-31,8,5.7,0,0,6.85
"23316",1964-11-01,7.1,5,0,0,6.05
"23317",1964-11-02,8.2,4.9,11,0,6.55
"23318",1964-11-03,6.2,4,4,0,5.1
"23319",1964-11-04,5.7,4,0,0,4.85
"23320",1964-11-05,6,3.4,0,0,4.7
"23321",1964-11-06,4.4,-1,0,0,1.7
"23322",1964-11-07,6.7,0.1,0,0,3.4
"23323",1964-11-08,5.6,-2.4,0,0,1.6
"23324",1964-11-09,4.2,-2.6,0,0,0.8
"23325",1964-11-10,6.2,-2.6,0,0,1.8
"23326",1964-11-11,12,3,0,0,7.5
"23327",1964-11-12,10.6,1.4,37,0,6
"23328",1964-11-13,13.1,5.9,50,0,9.5
"23329",1964-11-14,15.5,7.4,0,0,11.45
"23330",1964-11-15,16,7.1,13,0,11.55
"23331",1964-11-16,13.2,7,9,0,10.1
"23332",1964-11-17,14.2,11.9,12,0,13.05
"23333",1964-11-18,13.3,10.2,51,0,11.75
"23334",1964-11-19,12.5,8.3,0,0,10.4
"23335",1964-11-20,13.7,4.8,0,0,9.25
"23336",1964-11-21,10.7,2.4,0,0,6.55
"23337",1964-11-22,10.2,2.4,0,0,6.3
"23338",1964-11-23,5.4,0.7,0,0,3.05
"23339",1964-11-24,9.8,4.3,0,0,7.05
"23340",1964-11-25,9.5,4.3,0,0,6.9
"23341",1964-11-26,9.8,3.9,0,0,6.85
"23342",1964-11-27,8.4,3.8,17,0,6.1
"23343",1964-11-28,5,0.1,139,0,2.55
"23344",1964-11-29,1.2,0,61,20,0.6
"23345",1964-11-30,1.1,-0.5,17,20,0.3
"23346",1964-12-01,1.7,-2.2,0,10,-0.25
"23347",1964-12-02,0.7,-3.1,0,10,-1.2
"23348",1964-12-03,1.7,-2.3,30,10,-0.3
"23349",1964-12-04,1.4,-1.3,0,30,0.0499999999999999
"23350",1964-12-05,0.5,-1.2,7,20,-0.35
"23351",1964-12-06,3.3,-1.4,86,30,0.95
"23352",1964-12-07,7.7,2.1,0,0,4.9
"23353",1964-12-08,7.6,-0.1,0,0,3.75
"23354",1964-12-09,5.2,-0.2,0,0,2.5
